CodigoRuta;DANE IED;IED;Tipo;Destino;Direccion
U-907;1,12E+11;COLEGIO GERARDO PAREDES (IED);URBANO;NA;NA
U-908;1,12E+11;COLEGIO GERARDO PAREDES (IED);URBANO;NA;NA
U-909;1,12E+11;COLEGIO GERARDO PAREDES (IED);URBANO;NA;NA
U-910;1,12E+11;COLEGIO GERARDO PAREDES (IED);URBANO;NA;NA
U-912;1,12E+11;COLEGIO GERARDO PAREDES (IED);URBANO;NA;NA
U-915;1,11E+11;COLEGIO GUSTAVO RESTREPO (IED);URBANO;NA;NA
U-916;1,11E+11;COLEGIO COMPARTIR RECUERDO (IED);URBANO;NA;NA
U-917;1,11E+11;COLEGIO LA AMISTAD (IED);URBANO;NA;NA
U-918;1,11E+11;COLEGIO LA AMISTAD (IED);URBANO;NA;NA
U-919;1,11E+11;COLEGIO LA AMISTAD (IED);URBANO;NA;NA
U-920;1,11E+11;COLEGIO LA AMISTAD (IED);URBANO;NA;NA
U-923;1,11E+11;COLEGIO CARLOS ARTURO TORRES (IED);URBANO;NA;NA
U-926;1,11E+11;COLEGIO LA MERCED (IED);URBANO;NA;NA
U-927;1,11E+11;COLEGIO LA MERCED (IED);URBANO;NA;NA
J-4037-15-V1;1,11E+11;COLEGIO CUNDINAMARCA (IED);COMPLEMENTARIA;PARQUE PAVCO;AC 57R S 72 00
J-4037-15-V2;1,11E+11;COLEGIO CUNDINAMARCA (IED);COMPLEMENTARIA;PARQUE PAVCO;AC 57R S 72 00
U-942;1,11E+11;COLEGIO LA AMISTAD (IED);URBANO;NA;NA
U-944;1,11E+11;COLEGIO ALFONSO LOPEZ PUMAREJO (IED);URBANO;NA;NA
U-945;1,11E+11;COLEGIO ALFONSO LOPEZ PUMAREJO (IED);URBANO;NA;NA
J-4037-16-V1;1,11E+11;COLEGIO CUNDINAMARCA (IED);COMPLEMENTARIA;PARQUE POLIDEPORTIVO LA ESTANCIA;CL 59 S 74 19
J-4037-16-V2;1,11E+11;COLEGIO CUNDINAMARCA (IED);COMPLEMENTARIA;PARQUE POLIDEPORTIVO LA ESTANCIA;CL 59 S 74 19
J-4037-19-V1;1,11E+11;COLEGIO CUNDINAMARCA (IED);COMPLEMENTARIA;PARQUE PAVCO;AC 57R S 72 00
J-4037-19-V2;1,11E+11;COLEGIO CUNDINAMARCA (IED);COMPLEMENTARIA;PARQUE PAVCO;AC 57R S 72 00
J-4037-26-V1;1,11E+11;COLEGIO CUNDINAMARCA (IED);COMPLEMENTARIA;PARQUE PAVCO ;AC 57R S 72 00
J-4037-29-V1;1,11E+11;COLEGIO CUNDINAMARCA (IED);COMPLEMENTARIA;PARQUE POLIDEPORTIVO LA ESTANCIA;CL 59 S 74 19
J-4037-30-V1;1,11E+11;COLEGIO CUNDINAMARCA (IED);COMPLEMENTARIA;PARQUE POLIDEPORTIVO LA ESTANCIA;CL 59 S 74 19
U-957;1,11E+11;COLEGIO BRAVO PAEZ (IED);URBANO;NA;NA
J-4037-32-V1;1,11E+11;COLEGIO CUNDINAMARCA (IED);COMPLEMENTARIA;PARQUE PAVCO ;AC 57R S 72 00
J-4047-01-V1;1,11E+11;COLEGIO RODRIGO LARA BONILLA (IED);COMPLEMENTARIA;EL TALLER (EL ENSUEÑO);CR 70C TV 70D BIS A
J-4047-02-V1;1,11E+11;COLEGIO RODRIGO LARA BONILLA (IED);COMPLEMENTARIA;EL TALLER (EL ENSUEÑO);CR 70C TV 70D BIS A
J-4047-02-V2;1,11E+11;COLEGIO RODRIGO LARA BONILLA (IED);COMPLEMENTARIA;EL TALLER (EL ENSUEÑO);CR 70C TV 70D BIS A
J-4047-03-V1;1,11E+11;COLEGIO RODRIGO LARA BONILLA (IED);COMPLEMENTARIA;EL TALLER (EL ENSUEÑO);CR 70C TV 70D BIS A
J-4047-03-V2;1,11E+11;COLEGIO RODRIGO LARA BONILLA (IED);COMPLEMENTARIA;POLIDEPORTIVO ARBORIZADORA ALTA;DG 73 S 40 80
U-976;1,11E+11;COLEGIO MARIA CANO (IED);URBANO;NA;NA
U-977;1,11E+11;COLEGIO MARIA CANO (IED);URBANO;NA;NA
J-4047-04-V1;1,11E+11;COLEGIO RODRIGO LARA BONILLA (IED);COMPLEMENTARIA;EL TALLER (EL ENSUEÑO);CR 70C TV 70D BIS A
J-4047-05-V1;1,11E+11;COLEGIO RODRIGO LARA BONILLA (IED);COMPLEMENTARIA;POLIDEPORTIVO ARBORIZADORA ALTA;DG 73 S 40 80
J-4047-05-V2;1,11E+11;COLEGIO RODRIGO LARA BONILLA (IED);COMPLEMENTARIA;POLIDEPORTIVO ARBORIZADORA ALTA;DG 73 S 40 80
J-4047-06-V1;1,11E+11;COLEGIO RODRIGO LARA BONILLA (IED);COMPLEMENTARIA;POLIDEPORTIVO ARBORIZADORA ALTA;DG 73 S 40 80
U-998;1,11E+11;COLEGIO MARIA CANO (IED);URBANO;NA;NA
U-999;1,11E+11;COLEGIO MARIA CANO (IED);URBANO;NA;NA
R-010;2,12E+11;COLEGIO EL DESTINO (IED);RURAL;NA;NA
R-093;2,12E+11;COLEGIO RURAL PASQUILLA (IED);RURAL;NA;NA
R-015;2,12E+11;COLEGIO EL DESTINO (IED);RURAL;NA;NA
R-094;2,12E+11;COLEGIO RURAL PASQUILLA (IED);RURAL;NA;NA
R-095;2,12E+11;COLEGIO RURAL PASQUILLA (IED);RURAL;NA;NA
R-054;2,12E+11;COLEGIO RURAL LA ARGENTINA (CED);RURAL;NA;NA
R-055;2,12E+11;COLEGIO RURAL EL HATO (CED);RURAL;NA;NA
R-097;2,12E+11;COLEGIO RURAL PASQUILLA (IED);RURAL;NA;NA
R-098;2,12E+11;COLEGIO RURAL PASQUILLA (IED);RURAL;NA;NA
R-379;2,12E+11;COLEGIO RURAL LAS MERCEDES (CED);RURAL;NA;NA
R-099;2,12E+11;COLEGIO RURAL PASQUILLA (IED);RURAL;NA;NA
R-100;2,12E+11;COLEGIO RURAL PASQUILLA (IED);RURAL;NA;NA
S-009;2,11E+11;COLEGIO CAMPESTRE JAIME GARZON (IED);SUMAPAZ;NA;NA
R-102;2,12E+11;COLEGIO RURAL PASQUILLA (IED);RURAL;NA;NA
U-1122;1,11E+11;COLEGIO MARSELLA (IED);URBANO;NA;NA
U-1418;1,11E+11;COLEGIO MARSELLA (IED);URBANO;NA;NA
U-328;1,11E+11;COLEGIO SAN JOSE DE CASTILLA (IED);URBANO;NA;NA
U-788;1,11E+11;COLEGIO GUSTAVO RESTREPO (IED);URBANO;NA;NA
J-4003-01-V1;1,11E+11;COLEGIO FRANCISCO PRIMERO S.S. (IED);COMPLEMENTARIA;BIBLIOTECA LUIS ANGEL ARANGO;CL 11 4 14
J-4004-03-V4;1,11E+11;COLEGIO JUAN FRANCISCO BERBEO (IED);COMPLEMENTARIA;PARQUE RECREO DEPORTIVO EL SALITRE;AV LA ESMERALDA 63 69
J-4004-04-V1;1,11E+11;COLEGIO JUAN FRANCISCO BERBEO (IED);COMPLEMENTARIA;PARQUE RECREO DEPORTIVO EL SALITRE;AV LA ESMERALDA 63 69
J-4004-04-V2;1,11E+11;COLEGIO JUAN FRANCISCO BERBEO (IED);COMPLEMENTARIA;PARQUE RECREO DEPORTIVO EL SALITRE;AV LA ESMERALDA 63 69
J-4004-04-V3;1,11E+11;COLEGIO JUAN FRANCISCO BERBEO (IED);COMPLEMENTARIA;PARQUE RECREO DEPORTIVO EL SALITRE;AV LA ESMERALDA 63 69
J-4030-01-V1;1,11E+11;COLEGIO CAMPESTRE MONTE VERDE (IED);COMPLEMENTARIA;COMPENSAR AV 68;KR 69 49A 73
J-4030-01-V2;1,11E+11;COLEGIO CAMPESTRE MONTE VERDE (IED);COMPLEMENTARIA;COMPENSAR AV 68;KR 69 49A 73
J-4030-01-V3;1,11E+11;COLEGIO CAMPESTRE MONTE VERDE (IED);COMPLEMENTARIA;COMPENSAR AV 68;KR 69 49A 73
J-4030-02-V1;1,11E+11;COLEGIO CAMPESTRE MONTE VERDE (IED);COMPLEMENTARIA;COMPENSAR AV 68;KR 69 49A 73
J-4030-02-V2;1,11E+11;COLEGIO CAMPESTRE MONTE VERDE (IED);COMPLEMENTARIA;COMPENSAR AV 68;KR 69 49A 73
J-4030-02-V3;1,11E+11;COLEGIO CAMPESTRE MONTE VERDE (IED);COMPLEMENTARIA;COMPENSAR AV 68;KR 69 49A 73
J-4030-03-V1;1,11E+11;COLEGIO CAMPESTRE MONTE VERDE (IED);COMPLEMENTARIA;COMPENSAR AV 68;KR 69 49A 73
J-4030-03-V2;1,11E+11;COLEGIO CAMPESTRE MONTE VERDE (IED);COMPLEMENTARIA;COMPENSAR AV 68;KR 69 49A 73
J-4030-03-V3;1,11E+11;COLEGIO CAMPESTRE MONTE VERDE (IED);COMPLEMENTARIA;COMPENSAR AV 68;KR 69 49A 73
J-4030-04-V1;1,11E+11;COLEGIO CAMPESTRE MONTE VERDE (IED);COMPLEMENTARIA;COMPENSAR AV 68;KR 69 49A 73
J-4047-07-V1;1,11E+11;COLEGIO RODRIGO LARA BONILLA (IED);COMPLEMENTARIA;POLIDEPORTIVO ARBORIZADORA ALTA;DG 73 S 40 80
J-4053-13-V1;1,11E+11;COLEGIO ANTONIO NARIÑO (IED);COMPLEMENTARIA;PRD;AC 60 63 65
J-4053-13-V2;1,11E+11;COLEGIO ANTONIO NARIÑO (IED);COMPLEMENTARIA;PRD;AC 60 63 65
J-4053-14-V1;1,11E+11;COLEGIO ANTONIO NARIÑO (IED);COMPLEMENTARIA;PRD;AC 60 63 65
J-4053-14-V2;1,11E+11;COLEGIO ANTONIO NARIÑO (IED);COMPLEMENTARIA;PRD;AC 60 63 65
J-4053-15-V1;1,11E+11;COLEGIO ANTONIO NARIÑO (IED);COMPLEMENTARIA;PRD;AC 60 63 65
J-4053-15-V2;1,11E+11;COLEGIO ANTONIO NARIÑO (IED);COMPLEMENTARIA;PRD;AC 60 63 65
J-4053-16-V1;1,11E+11;COLEGIO ANTONIO NARIÑO (IED);COMPLEMENTARIA;PRD;AC 60 63 65
T-061;1,11E+11;COLEGIO LA CONCEPCION (IED);TRASLADO;NA;NA
T-062;1,11E+11;COLEGIO LA CONCEPCION (IED);TRASLADO;NA;NA
T-063;1,11E+11;COLEGIO LA CONCEPCION (IED);TRASLADO;NA;NA
T-064;1,11E+11;COLEGIO LA CONCEPCION (IED);TRASLADO;NA;NA
T-065;1,11E+11;COLEGIO LA CONCEPCION (IED);TRASLADO;NA;NA
T-068;1,11E+11;COLEGIO LA CONCEPCION (IED);TRASLADO;NA;NA
T-074;1,11E+11;COLEGIO LA CONCEPCION (IED);TRASLADO;NA;NA
T-076;1,11E+11;COLEGIO LA CONCEPCION (IED);TRASLADO;NA;NA
T-077;1,11E+11;COLEGIO LA CONCEPCION (IED);TRASLADO;NA;NA
T-079;1,11E+11;COLEGIO LA CONCEPCION (IED);TRASLADO;NA;NA
T-080;1,11E+11;COLEGIO LA CONCEPCION (IED);TRASLADO;NA;NA
T-1062;1,11E+11;COLEGIO LA CONCEPCION (IED);TRASLADO;NA;NA
J-4029-13-V2;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CUR AV 68;AK 68 49A 47
J-4029-13-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CUR AV 68;AK 68 49A 47
J-4029-12-V2;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CUR AV 68;AK 68 49A 47
J-4029-12-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CUR AV 68;AK 68 49A 47
J-4029-11-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CUR AV 68;AK 68 49A 47
J-4029-10-V2;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CUR AV 68;AK 68 49A 47
J-4029-10-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CUR AV 68;AK 68 49A 47
J-4029-15-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CUR AV 68;AK 68 49A 47
J-4029-14-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;CUR AV 68;AK 68 49A 47
T-263;1,11E+11;COLEGIO LA CONCEPCION (IED);TRASLADO;NA;NA
T-264;1,11E+11;COLEGIO LA CONCEPCION (IED);TRASLADO;NA;NA
T-265;1,11E+11;COLEGIO LA CONCEPCION (IED);TRASLADO;NA;NA
T-266;1,11E+11;COLEGIO LA CONCEPCION (IED);TRASLADO;NA;NA
T-779;1,11E+11;COLEGIO LA CONCEPCION (IED);TRASLADO;NA;NA
T-780;1,11E+11;COLEGIO LA CONCEPCION (IED);TRASLADO;NA;NA
T-992;1,11E+11;COLEGIO LA CONCEPCION (IED);TRASLADO;NA;NA
T-993;1,11E+11;COLEGIO LA CONCEPCION (IED);TRASLADO;NA;NA
T-994;1,11E+11;COLEGIO LA CONCEPCION (IED);TRASLADO;NA;NA
U-1032;1,11E+11;COLEGIO NUEVO CHILE (IED);URBANO;NA;NA
U-1037;1,11E+11;COLEGIO CARLOS ALBAN HOLGUIN (IED);URBANO;NA;NA
U-1038;1,11E+11;COLEGIO CARLOS ALBAN HOLGUIN (IED);URBANO;NA;NA
U-1039;1,11E+11;COLEGIO CARLOS ALBAN HOLGUIN (IED);URBANO;NA;NA
U-1041;1,11E+11;COLEGIO CARLOS ALBAN HOLGUIN (IED);URBANO;NA;NA
U-1047;1,11E+11;COLEGIO JOHN F. KENNEDY (IED);URBANO;NA;NA
U-1048;1,11E+11;COLEGIO JOHN F. KENNEDY (IED);URBANO;NA;NA
U-1104;1,11E+11;COLEGIO DEBORA ARANGO PEREZ (IED);URBANO;NA;NA
U-1400;1,11E+11;COLEGIO SAN PEDRO CLAVER (IED);URBANO;NA;NA
U-1401;1,11E+11;COLEGIO SAN PEDRO CLAVER (IED);URBANO;NA;NA
U-1402;1,11E+11;COLEGIO SAN PEDRO CLAVER (IED);URBANO;NA;NA
U-1406;1,11E+11;COLEGIO CEDID CIUDAD BOLIVAR (IED);URBANO;NA;NA
U-1417;1,11E+11;COLEGIO CARLOS ALBAN HOLGUIN (IED);URBANO;NA;NA
U-1421;1,11E+11;COLEGIO ESMERALDA ARBOLEDA CADAVID (IED);URBANO;NA;NA
U-1422;1,11E+11;COLEGIO ESMERALDA ARBOLEDA CADAVID (IED);URBANO;NA;NA
U-1423;1,11E+11;COLEGIO ESMERALDA ARBOLEDA CADAVID (IED);URBANO;NA;NA
U-1424;1,11E+11;COLEGIO ESMERALDA ARBOLEDA CADAVID (IED);URBANO;NA;NA
U-1425;1,11E+11;COLEGIO ESMERALDA ARBOLEDA CADAVID (IED);URBANO;NA;NA
U-1426;1,11E+11;COLEGIO ESMERALDA ARBOLEDA CADAVID (IED);URBANO;NA;NA
U-1427;1,11E+11;COLEGIO ESMERALDA ARBOLEDA CADAVID (IED);URBANO;NA;NA
U-1428;1,11E+11;COLEGIO ESMERALDA ARBOLEDA CADAVID (IED);URBANO;NA;NA
U-1429;1,11E+11;COLEGIO ESMERALDA ARBOLEDA CADAVID (IED);URBANO;NA;NA
U-1430;1,11E+11;COLEGIO ESMERALDA ARBOLEDA CADAVID (IED);URBANO;NA;NA
U-1431;1,11E+11;COLEGIO ESMERALDA ARBOLEDA CADAVID (IED);URBANO;NA;NA
U-1432;1,11E+11;COLEGIO ESMERALDA ARBOLEDA CADAVID (IED);URBANO;NA;NA
U-1433;1,11E+11;COLEGIO ESMERALDA ARBOLEDA CADAVID (IED);URBANO;NA;NA
U-1434;1,11E+11;COLEGIO ESMERALDA ARBOLEDA CADAVID (IED);URBANO;NA;NA
U-1455;1,11E+11;COLEGIO ALFONSO REYES ECHANDIA (IED);URBANO;NA;NA
U-1493;1,11E+11;COLEGIO PAULO VI (IED);URBANO;NA;NA
U-1518;1,11E+11;COLEGIO INEM FRANCISCO DE PAULA SANTANDER (IED);URBANO;NA;NA
U-1523;1,11E+11;COLEGIO JOHN F. KENNEDY (IED);URBANO;NA;NA
U-1560;1,11E+11;COLEGIO INEM FRANCISCO DE PAULA SANTANDER (IED);URBANO;NA;NA
U-1561;1,11E+11;COLEGIO INEM FRANCISCO DE PAULA SANTANDER (IED);URBANO;NA;NA
U-1562;1,11E+11;COLEGIO INEM FRANCISCO DE PAULA SANTANDER (IED);URBANO;NA;NA
U-1563;1,11E+11;COLEGIO INEM FRANCISCO DE PAULA SANTANDER (IED);URBANO;NA;NA
U-1564;1,11E+11;COLEGIO INEM FRANCISCO DE PAULA SANTANDER (IED);URBANO;NA;NA
U-1565;1,11E+11;COLEGIO INEM FRANCISCO DE PAULA SANTANDER (IED);URBANO;NA;NA
U-1568;1,11E+11;COLEGIO JOHN F. KENNEDY (IED);URBANO;NA;NA
U-1575;1,11E+11;COLEGIO INEM FRANCISCO DE PAULA SANTANDER (IED);URBANO;NA;NA
U-1580;1,11E+11;COLEGIO JOHN F. KENNEDY (IED);URBANO;NA;NA
U-1582;1,11E+11;COLEGIO INEM FRANCISCO DE PAULA SANTANDER (IED);URBANO;NA;NA
U-1583;1,11E+11;COLEGIO INEM FRANCISCO DE PAULA SANTANDER (IED);URBANO;NA;NA
U-1584;1,11E+11;COLEGIO TOM ADAMS (IED);URBANO;NA;NA
U-1585;1,11E+11;COLEGIO TOM ADAMS (IED);URBANO;NA;NA
U-1591;1,11E+11;COLEGIO INEM FRANCISCO DE PAULA SANTANDER (IED);URBANO;NA;NA
U-1592;1,11E+11;COLEGIO INEM FRANCISCO DE PAULA SANTANDER (IED);URBANO;NA;NA
U-1593;1,11E+11;COLEGIO INEM FRANCISCO DE PAULA SANTANDER (IED);URBANO;NA;NA
U-1600;1,11E+11;COLEGIO JOHN F. KENNEDY (IED);URBANO;NA;NA
U-1632;1,11E+11;COLEGIO MANUEL CEPEDA VARGAS (IED);URBANO;NA;NA
U-1660;1,11E+11;COLEGIO LOS PERIODISTAS (IED);URBANO;NA;NA
U-186;1,11E+11;COLEGIO ALFONSO REYES ECHANDIA (IED);URBANO;NA;NA
U-187;1,11E+11;COLEGIO ALFONSO REYES ECHANDIA (IED);URBANO;NA;NA
U-188;1,11E+11;COLEGIO ALFONSO REYES ECHANDIA (IED);URBANO;NA;NA
U-189;1,11E+11;COLEGIO ALFONSO REYES ECHANDIA (IED);URBANO;NA;NA
U-190;1,11E+11;COLEGIO ALFONSO REYES ECHANDIA (IED);URBANO;NA;NA
U-191;1,11E+11;COLEGIO ALFONSO REYES ECHANDIA (IED);URBANO;NA;NA
U-192;1,11E+11;COLEGIO ALFONSO REYES ECHANDIA (IED);URBANO;NA;NA
U-193;1,11E+11;COLEGIO ALFONSO REYES ECHANDIA (IED);URBANO;NA;NA
U-194;1,11E+11;COLEGIO ALFONSO REYES ECHANDIA (IED);URBANO;NA;NA
U-195;1,11E+11;COLEGIO ALFONSO REYES ECHANDIA (IED);URBANO;NA;NA
U-196;1,11E+11;COLEGIO ALFONSO REYES ECHANDIA (IED);URBANO;NA;NA
U-197;1,11E+11;COLEGIO ALFONSO REYES ECHANDIA (IED);URBANO;NA;NA
U-198;1,11E+11;COLEGIO ALFONSO REYES ECHANDIA (IED);URBANO;NA;NA
U-216;1,11E+11;COLEGIO DEBORA ARANGO PEREZ (IED);URBANO;NA;NA
U-217;1,11E+11;COLEGIO DEBORA ARANGO PEREZ (IED);URBANO;NA;NA
U-218;1,11E+11;COLEGIO DEBORA ARANGO PEREZ (IED);URBANO;NA;NA
U-219;1,11E+11;COLEGIO DEBORA ARANGO PEREZ (IED);URBANO;NA;NA
U-220;1,11E+11;COLEGIO DEBORA ARANGO PEREZ (IED);URBANO;NA;NA
U-274;1,11E+11;COLEGIO INEM FRANCISCO DE PAULA SANTANDER (IED);URBANO;NA;NA
U-275;1,11E+11;COLEGIO INEM FRANCISCO DE PAULA SANTANDER (IED);URBANO;NA;NA
U-276;1,11E+11;COLEGIO INEM FRANCISCO DE PAULA SANTANDER (IED);URBANO;NA;NA
U-278;1,11E+11;COLEGIO INEM FRANCISCO DE PAULA SANTANDER (IED);URBANO;NA;NA
U-279;1,11E+11;COLEGIO INEM FRANCISCO DE PAULA SANTANDER (IED);URBANO;NA;NA
U-280;1,11E+11;COLEGIO INEM FRANCISCO DE PAULA SANTANDER (IED);URBANO;NA;NA
U-281;1,11E+11;COLEGIO INEM FRANCISCO DE PAULA SANTANDER (IED);URBANO;NA;NA
U-287;1,11E+11;COLEGIO JOHN F. KENNEDY (IED);URBANO;NA;NA
U-288;1,11E+11;COLEGIO JOHN F. KENNEDY (IED);URBANO;NA;NA
U-289;1,11E+11;COLEGIO JOHN F. KENNEDY (IED);URBANO;NA;NA
U-290;1,11E+11;COLEGIO JOHN F. KENNEDY (IED);URBANO;NA;NA
U-291;1,11E+11;COLEGIO JOHN F. KENNEDY (IED);URBANO;NA;NA
U-302;1,11E+11;COLEGIO LAS AMERICAS (IED);URBANO;NA;NA
J-4029-49-V2;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE TIMIZA;KR 72N BIS CL 40H SUR
J-4029-49-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE TIMIZA;KR 72N BIS CL 40H SUR
J-4029-48-V3;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE TIMIZA;KR 72N BIS CL 40H SUR
J-4029-48-V2;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE TIMIZA;KR 72N BIS CL 40H SUR
J-4029-48-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE TIMIZA;KR 72N BIS CL 40H SUR
J-4029-47-V2;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE TIMIZA;KR 72N BIS CL 40H SUR
J-4029-47-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE TIMIZA;KR 72N BIS CL 40H SUR
J-4029-46-V2;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE TIMIZA;KR 72N BIS CL 40H SUR
J-4029-46-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE TIMIZA;KR 72N BIS CL 40H SUR
J-4029-45-V2;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE TIMIZA;KR 72N BIS CL 40H SUR
J-4029-45-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE TIMIZA;KR 72N BIS CL 40H SUR
J-4029-44-V4;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE TIMIZA;KR 72N BIS CL 40H SUR
J-4029-44-V3;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE TIMIZA;KR 72N BIS CL 40H SUR
J-4029-44-V2;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE TIMIZA;KR 72N BIS CL 40H SUR
J-4029-44-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE TIMIZA;KR 72N BIS CL 40H SUR
J-4029-43-V2;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE TIMIZA;KR 72N BIS CL 40H SUR
J-4029-43-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE TIMIZA;KR 72N BIS CL 40H SUR
J-4029-42-V3;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE TIMIZA;KR 72N BIS CL 40H SUR
J-4029-42-V2;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE TIMIZA;KR 72N BIS CL 40H SUR
J-4029-42-V1;2,11E+11;COLEGIO VILLAS DEL PROGRESO (IED);COMPLEMENTARIA;PARQUE TIMIZA;KR 72N BIS CL 40H SUR
U-303;1,11E+11;COLEGIO LAS AMERICAS (IED);URBANO;NA;NA
U-304;1,11E+11;COLEGIO LAS AMERICAS (IED);URBANO;NA;NA
U-305;1,11E+11;COLEGIO LAS AMERICAS (IED);URBANO;NA;NA
U-306;1,11E+11;COLEGIO LOS PERIODISTAS (IED);URBANO;NA;NA
U-307;1,11E+11;COLEGIO LOS PERIODISTAS (IED);URBANO;NA;NA
J-4030-04-V2;1,11E+11;COLEGIO CAMPESTRE MONTE VERDE (IED);COMPLEMENTARIA;COMPENSAR AV 68;KR 69 49A 73
J-4030-04-V3;1,11E+11;COLEGIO CAMPESTRE MONTE VERDE (IED);COMPLEMENTARIA;COMPENSAR AV 68;KR 69 49A 73
J-4032-01-V1;1,11E+11;COLEGIO SIMON RODRIGUEZ (IED);COMPLEMENTARIA;PARQUE RECREO DEPORTIVO EL SALITRE;AK 60 63 25
J-4032-03-V1;1,11E+11;COLEGIO SIMON RODRIGUEZ (IED);COMPLEMENTARIA;PARQUE RECREO DEPORTIVO EL SALITRE;AK 60 63 25
J-4032-03-V2;1,11E+11;COLEGIO SIMON RODRIGUEZ (IED);COMPLEMENTARIA;PARQUE RECREO DEPORTIVO EL SALITRE;AK 60 63 25
J-4032-03-V3;1,11E+11;COLEGIO SIMON RODRIGUEZ (IED);COMPLEMENTARIA;ÁREA ANDINA;CRA 14A N°68-99
J-4032-05-V1;1,11E+11;COLEGIO SIMON RODRIGUEZ (IED);COMPLEMENTARIA;PARQUE RECREO DEPORTIVO EL SALITRE;AK 60 63 25
J-4032-05-V2;1,11E+11;COLEGIO SIMON RODRIGUEZ (IED);COMPLEMENTARIA;PARQUE RECREO DEPORTIVO EL SALITRE;AK 60 63 25
J-4032-05-V3;1,11E+11;COLEGIO SIMON RODRIGUEZ (IED);COMPLEMENTARIA;ÁREA ANDINA;CRA 14A N°68-99
J-4032-07-V1;1,11E+11;COLEGIO SIMON RODRIGUEZ (IED);COMPLEMENTARIA;PARQUE RECREO DEPORTIVO EL SALITRE;AK 60 63 25
J-4032-07-V2;1,11E+11;COLEGIO SIMON RODRIGUEZ (IED);COMPLEMENTARIA;PARQUE RECREO DEPORTIVO EL SALITRE;AK 60 63 25
J-4032-09-V2;1,11E+11;COLEGIO SIMON RODRIGUEZ (IED);COMPLEMENTARIA;ÁREA ANDINA;CRA 14A N°68-99
J-4031-01-V4;1,11E+11;COLEGIO SAN MARTIN DE PORRES (IED);COMPLEMENTARIA;CREA El PARQUE;Cra 5 N°36-21
J-4031-01-V3;1,11E+11;COLEGIO SAN MARTIN DE PORRES (IED);COMPLEMENTARIA;CREA El PARQUE;Cra 5 N°36-21
J-4031-01-V2;1,11E+11;COLEGIO SAN MARTIN DE PORRES (IED);COMPLEMENTARIA;CREA El PARQUE;Cra 5 N°36-21
J-4031-01-V1;1,11E+11;COLEGIO SAN MARTIN DE PORRES (IED);COMPLEMENTARIA;CREA El PARQUE;Cra 5 N°36-21
J-4032-10-V1;1,11E+11;COLEGIO SIMON RODRIGUEZ (IED);COMPLEMENTARIA;PARQUE RECREO DEPORTIVO EL SALITRE;AK 60 63 75
J-4032-11-V1;1,11E+11;COLEGIO SIMON RODRIGUEZ (IED);COMPLEMENTARIA;COMPENSAR AV 68;KR 69 49A 73
J-4032-11-V2;1,11E+11;COLEGIO SIMON RODRIGUEZ (IED);COMPLEMENTARIA;COMPENSAR AV 68;KR 69 49A 73
