Código Ruta;Dane_IED2;IED
J-4037-33-V2;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-34-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-34-V2;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-35-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-35-V2;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-36-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-36-V2;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-36-V3;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-37-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-37-V2;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-37-V3;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-37-V4;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-38-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-38-V2;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-39-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-39-V2;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-40-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-40-V2;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-41-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-41-V2;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-41-V3;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-42-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-42-V2;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-42-V3;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-42-V4;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-42-V5;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-46-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-46-V2;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-47-V1;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4037-47-V2;111001107816;COLEGIO CUNDINAMARCA (IED)
J-4039-01-V1;111001033928;COLEGIO EL TESORO DE LA CUMBRE (IED)
J-4039-02-V1;111001033928;COLEGIO EL TESORO DE LA CUMBRE (IED)
J-4039-03-V1;111001033928;COLEGIO EL TESORO DE LA CUMBRE (IED)
J-4039-04-V1;111001033928;COLEGIO EL TESORO DE LA CUMBRE (IED)
J-4039-05-V1;111001033928;COLEGIO EL TESORO DE LA CUMBRE (IED)
J-4039-06-V1;111001033928;COLEGIO EL TESORO DE LA CUMBRE (IED)
J-4041-01-V1;111001020320;COLEGIO ISMAEL PERDOMO (IED)
J-4041-01-V2;111001020320;COLEGIO ISMAEL PERDOMO (IED)
J-4041-02-V1;111001020320;COLEGIO ISMAEL PERDOMO (IED)
J-4041-02-V2;111001020320;COLEGIO ISMAEL PERDOMO (IED)
J-4043-01-V1;111001047457;COLEGIO LA ARABIA (IED)
J-4043-01-V2;111001047457;COLEGIO LA ARABIA (IED)
J-4043-01-V3;111001047457;COLEGIO LA ARABIA (IED)
J-4043-01-V4;111001047457;COLEGIO LA ARABIA (IED)
J-4043-02-V1;111001047457;COLEGIO LA ARABIA (IED)
J-4043-02-V2;111001047457;COLEGIO LA ARABIA (IED)
J-4043-02-V3;111001047457;COLEGIO LA ARABIA (IED)
J-4043-02-V4;111001047457;COLEGIO LA ARABIA (IED)
J-4043-03-V1;111001047457;COLEGIO LA ARABIA (IED)
J-4043-03-V2;111001047457;COLEGIO LA ARABIA (IED)
J-4043-03-V3;111001047457;COLEGIO LA ARABIA (IED)
J-4043-04-V1;111001047457;COLEGIO LA ARABIA (IED)
J-4043-04-V2;111001047457;COLEGIO LA ARABIA (IED)
J-4043-04-V4;111001047457;COLEGIO LA ARABIA (IED)
J-4043-06-V1;111001047457;COLEGIO LA ARABIA (IED)
J-4043-06-V2;111001047457;COLEGIO LA ARABIA (IED)
J-4043-06-V3;111001047457;COLEGIO LA ARABIA (IED)
J-4043-06-V4;111001047457;COLEGIO LA ARABIA (IED)
J-4043-06-V5;111001047457;COLEGIO LA ARABIA (IED)
J-4043-07-V1;111001047457;COLEGIO LA ARABIA (IED)
J-4043-07-V2;111001047457;COLEGIO LA ARABIA (IED)
J-4043-07-V3;111001047457;COLEGIO LA ARABIA (IED)
J-4043-07-V5;111001047457;COLEGIO LA ARABIA (IED)
J-4043-09-V1;111001047457;COLEGIO LA ARABIA (IED)
J-4043-09-V2;111001047457;COLEGIO LA ARABIA (IED)
J-4043-09-V3;111001047457;COLEGIO LA ARABIA (IED)
J-4047-01-V1;111001036781;COLEGIO RODRIGO LARA BONILLA (IED)
J-4047-02-V1;111001036781;COLEGIO RODRIGO LARA BONILLA (IED)
J-4047-02-V2;111001036781;COLEGIO RODRIGO LARA BONILLA (IED)
J-4047-03-V1;111001036781;COLEGIO RODRIGO LARA BONILLA (IED)
J-4047-03-V2;111001036781;COLEGIO RODRIGO LARA BONILLA (IED)
J-4047-04-V1;111001036781;COLEGIO RODRIGO LARA BONILLA (IED)
J-4047-05-V1;111001036781;COLEGIO RODRIGO LARA BONILLA (IED)
J-4047-05-V2;111001036781;COLEGIO RODRIGO LARA BONILLA (IED)
J-4047-06-V1;111001036781;COLEGIO RODRIGO LARA BONILLA (IED)
J-4047-07-V1;111001036781;COLEGIO RODRIGO LARA BONILLA (IED)
J-4047-08-V1;111001036781;COLEGIO RODRIGO LARA BONILLA (IED)
J-4047-09-V1;111001036781;COLEGIO RODRIGO LARA BONILLA (IED)
J-4047-09-V2;111001036781;COLEGIO RODRIGO LARA BONILLA (IED)
J-4047-10-V1;111001036781;COLEGIO RODRIGO LARA BONILLA (IED)
J-4047-10-V2;111001036781;COLEGIO RODRIGO LARA BONILLA (IED)
J-4047-11-V1;111001036781;COLEGIO RODRIGO LARA BONILLA (IED)
J-4048-01-V1;211850001317;COLEGIO RURAL JOSE CELESTINO MUTIS (IED)
J-4048-02-V1;211850001317;COLEGIO RURAL JOSE CELESTINO MUTIS (IED)
J-4048-03-V1;211850001317;COLEGIO RURAL JOSE CELESTINO MUTIS (IED)
J-4048-04-V1;211850001317;COLEGIO RURAL JOSE CELESTINO MUTIS (IED)
J-4048-05-V1;211850001317;COLEGIO RURAL JOSE CELESTINO MUTIS (IED)
J-4048-14-V1;211850001317;COLEGIO RURAL JOSE CELESTINO MUTIS (IED)
J-4048-15-V1;211850001317;COLEGIO RURAL JOSE CELESTINO MUTIS (IED)
J-4051-01-V1;111001075752;COLEGIO SOTAVENTO (IED)
J-4051-01-V2;111001075752;COLEGIO SOTAVENTO (IED)
J-4051-01-V3;111001075752;COLEGIO SOTAVENTO (IED)
J-4051-01-V4;111001075752;COLEGIO SOTAVENTO (IED)
J-4051-02-V1;111001075752;COLEGIO SOTAVENTO (IED)
J-4051-02-V2;111001075752;COLEGIO SOTAVENTO (IED)
J-4051-02-V3;111001075752;COLEGIO SOTAVENTO (IED)
J-4051-02-V4;111001075752;COLEGIO SOTAVENTO (IED)
J-4051-02-V5;111001075752;COLEGIO SOTAVENTO (IED)
J-4051-03-V1;111001075752;COLEGIO SOTAVENTO (IED)
J-4051-03-V2;111001075752;COLEGIO SOTAVENTO (IED)
J-4051-03-V3;111001075752;COLEGIO SOTAVENTO (IED)
J-4051-03-V4;111001075752;COLEGIO SOTAVENTO (IED)
J-4051-03-V5;111001075752;COLEGIO SOTAVENTO (IED)
J-4051-04-V1;111001075752;COLEGIO SOTAVENTO (IED)
J-4051-04-V2;111001075752;COLEGIO SOTAVENTO (IED)
J-4051-05-V1;111001075752;COLEGIO SOTAVENTO (IED)
J-4051-05-V2;111001075752;COLEGIO SOTAVENTO (IED)
J-4051-05-V3;111001075752;COLEGIO SOTAVENTO (IED)
J-4051-05-V4;111001075752;COLEGIO SOTAVENTO (IED)
J-4051-06-V1;111001075752;COLEGIO SOTAVENTO (IED)
J-4051-06-V2;111001075752;COLEGIO SOTAVENTO (IED)
J-4051-06-V3;111001075752;COLEGIO SOTAVENTO (IED)
J-4051-06-V4;111001075752;COLEGIO SOTAVENTO (IED)
J-4051-06-V5;111001075752;COLEGIO SOTAVENTO (IED)
J-4051-07-V1;111001075752;COLEGIO SOTAVENTO (IED)
J-4051-07-V2;111001075752;COLEGIO SOTAVENTO (IED)
J-4051-07-V3;111001075752;COLEGIO SOTAVENTO (IED)
J-4051-07-V4;111001075752;COLEGIO SOTAVENTO (IED)
J-4051-07-V5;111001075752;COLEGIO SOTAVENTO (IED)
J-4051-08-V1;111001075752;COLEGIO SOTAVENTO (IED)
J-4051-08-V2;111001075752;COLEGIO SOTAVENTO (IED)
J-4051-08-V3;111001075752;COLEGIO SOTAVENTO (IED)
J-4053-01-V1;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-01-V2;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-01-V3;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-01-V4;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-01-V5;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-02-V1;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-02-V2;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-02-V3;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-02-V4;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-02-V5;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-02-V7;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-03-V1;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-03-V10;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-03-V2;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-03-V3;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-03-V4;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-03-V5;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-03-V6;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-03-V7;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-03-V8;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-04-V1;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-04-V11;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-04-V2;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-04-V3;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-04-V4;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-04-V5;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-04-V6;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-04-V7;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-04-V8;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-04-V9;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-05-V1;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-05-V2;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-06-V1;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-06-V2;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-07-V1;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-07-V2;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-08-V1;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-08-V2;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-09-V1;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-09-V2;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-09-V3;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-10-V1;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-10-V2;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-10-V3;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-10-V4;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-11-V1;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-11-V2;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-12-V1;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-12-V2;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-12-V3;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-13-V1;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-13-V2;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-14-V1;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-14-V2;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-15-V1;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-15-V2;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-16-V1;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-17-V1;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-17-V2;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-18-V1;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-18-V2;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-19-V1;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-20-V1;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4053-20-V2;111001006483;COLEGIO ANTONIO NARIÑO (IED)
J-4055-01-V1;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-02-V1;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-03-V1;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-04-V1;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-05-V1;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-05-V2;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-05-V3;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-05-V4;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-05-V5;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-05-V6;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-05-V7;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-06-V1;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-06-V2;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-06-V3;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-06-V4;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-06-V5;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-06-V6;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-06-V7;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-07-V1;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-07-V2;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-07-V3;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-07-V4;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-08-V1;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-08-V2;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-08-V3;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-09-V1;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-09-V2;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-09-V3;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-10-V1;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-10-V2;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-10-V3;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-11-V1;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-12-V1;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-12-V2;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-12-V3;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-12-V4;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-12-V5;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-12-V6;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-13-V1;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-13-V2;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-13-V3;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-13-V4;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-13-V5;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-13-V6;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-14-V1;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-15-V1;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-16-V1;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-16-V2;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-16-V3;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-16-V4;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-18-V1;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-19-V1;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-20-V1;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-20-V2;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-21-V1;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-22-V1;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-22-V2;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-22-V3;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-23-V1;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-23-V2;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-24-V1;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-24-V2;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-24-V3;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4055-24-V4;111001000272;COLEGIO INSTITUTO TECNICO LAUREANO GOMEZ (IED)
J-4056-01-V1;111001011771;COLEGIO JOSE ASUNCION SILVA (IED)
J-4056-02-V1;111001011771;COLEGIO JOSE ASUNCION SILVA (IED)
J-4056-03-V1;111001011771;COLEGIO JOSE ASUNCION SILVA (IED)
J-4056-04-V1;111001011771;COLEGIO JOSE ASUNCION SILVA (IED)
J-4056-05-V1;111001011771;COLEGIO JOSE ASUNCION SILVA (IED)
J-4056-06-V1;111001011771;COLEGIO JOSE ASUNCION SILVA (IED)
J-4063-09-V1;111279000184;COLEGIO LUIS ANGEL ARANGO (IED)
J-4063-09-V2;111279000184;COLEGIO LUIS ANGEL ARANGO (IED)
J-4063-10-V1;111279000184;COLEGIO LUIS ANGEL ARANGO (IED)
J-4063-10-V2;111279000184;COLEGIO LUIS ANGEL ARANGO (IED)
J-4063-10-V3;111279000184;COLEGIO LUIS ANGEL ARANGO (IED)
J-4063-11-V1;111279000184;COLEGIO LUIS ANGEL ARANGO (IED)
J-4063-11-V2;111279000184;COLEGIO LUIS ANGEL ARANGO (IED)
J-4063-11-V3;111279000184;COLEGIO LUIS ANGEL ARANGO (IED)
J-4063-12-V1;111279000184;COLEGIO LUIS ANGEL ARANGO (IED)
J-4063-12-V2;111279000184;COLEGIO LUIS ANGEL ARANGO (IED)
J-4063-12-V3;111279000184;COLEGIO LUIS ANGEL ARANGO (IED)
J-4063-14-V1;111279000184;COLEGIO LUIS ANGEL ARANGO (IED)
J-4067-01-V1;111001100048;COLEGIO HERNANDO DURAN DUSSAN (IED)
J-4067-01-V10;111001100048;COLEGIO HERNANDO DURAN DUSSAN (IED)
J-4067-01-V2;111001100048;COLEGIO HERNANDO DURAN DUSSAN (IED)
J-4067-01-V3;111001100048;COLEGIO HERNANDO DURAN DUSSAN (IED)
J-4067-01-V4;111001100048;COLEGIO HERNANDO DURAN DUSSAN (IED)
J-4067-01-V5;111001100048;COLEGIO HERNANDO DURAN DUSSAN (IED)
J-4067-01-V6;111001100048;COLEGIO HERNANDO DURAN DUSSAN (IED)
J-4067-01-V7;111001100048;COLEGIO HERNANDO DURAN DUSSAN (IED)
J-4067-01-V8;111001100048;COLEGIO HERNANDO DURAN DUSSAN (IED)
J-4067-01-V9;111001100048;COLEGIO HERNANDO DURAN DUSSAN (IED)
J-4067-02-V1;111001100048;COLEGIO HERNANDO DURAN DUSSAN (IED)
J-4067-02-V2;111001100048;COLEGIO HERNANDO DURAN DUSSAN (IED)
J-4067-02-V3;111001100048;COLEGIO HERNANDO DURAN DUSSAN (IED)
J-4067-02-V4;111001100048;COLEGIO HERNANDO DURAN DUSSAN (IED)
J-4067-02-V5;111001100048;COLEGIO HERNANDO DURAN DUSSAN (IED)
J-4067-03-V1;111001100048;COLEGIO HERNANDO DURAN DUSSAN (IED)
J-4067-03-V2;111001100048;COLEGIO HERNANDO DURAN DUSSAN (IED)
J-4067-03-V3;111001100048;COLEGIO HERNANDO DURAN DUSSAN (IED)
J-4067-03-V4;111001100048;COLEGIO HERNANDO DURAN DUSSAN (IED)
J-4067-03-V5;111001100048;COLEGIO HERNANDO DURAN DUSSAN (IED)
J-4067-03-V6;111001100048;COLEGIO HERNANDO DURAN DUSSAN (IED)
J-4067-04-V1;111001100048;COLEGIO HERNANDO DURAN DUSSAN (IED)
J-4067-04-V2;111001100048;COLEGIO HERNANDO DURAN DUSSAN (IED)
J-4067-04-V3;111001100048;COLEGIO HERNANDO DURAN DUSSAN (IED)
J-4067-04-V4;111001100048;COLEGIO HERNANDO DURAN DUSSAN (IED)
J-4067-04-V5;111001100048;COLEGIO HERNANDO DURAN DUSSAN (IED)
J-4067-04-V6;111001100048;COLEGIO HERNANDO DURAN DUSSAN (IED)
J-4079-01-V1;111001012556;COLEGIO ESPAÑA (IED)
J-4079-01-V2;111001012556;COLEGIO ESPAÑA (IED)
J-4079-02-V1;111001012556;COLEGIO ESPAÑA (IED)
J-4079-02-V2;111001012556;COLEGIO ESPAÑA (IED)
J-4079-03-V1;111001012556;COLEGIO ESPAÑA (IED)
J-4082-02-V1;111001018058;COLEGIO ALEXANDER FLEMING (IED)
J-4082-02-V2;111001018058;COLEGIO ALEXANDER FLEMING (IED)
J-4082-03-V1;111001018058;COLEGIO ALEXANDER FLEMING (IED)
J-4082-03-V2;111001018058;COLEGIO ALEXANDER FLEMING (IED)
J-4083-01-V1;111001027383;COLEGIO ALFREDO IRIARTE (IED)
J-4083-02-V1;111001027383;COLEGIO ALFREDO IRIARTE (IED)
J-4083-03-V1;111001027383;COLEGIO ALFREDO IRIARTE (IED)
J-4083-04-V1;111001027383;COLEGIO ALFREDO IRIARTE (IED)
J-4085-01-V1;111001034134;COLEGIO CLEMENCIA DE CAYCEDO (IED)
J-4085-01-V2;111001034134;COLEGIO CLEMENCIA DE CAYCEDO (IED)
J-4085-01-V3;111001034134;COLEGIO CLEMENCIA DE CAYCEDO (IED)
J-4085-01-V4;111001034134;COLEGIO CLEMENCIA DE CAYCEDO (IED)
J-4086-01-V1;111001102091;COLEGIO COLOMBIA VIVA (IED)
J-4086-02-V1;111001102091;COLEGIO COLOMBIA VIVA (IED)
J-4086-06-V1;111001102091;COLEGIO COLOMBIA VIVA (IED)
J-4086-08-V1;111001102091;COLEGIO COLOMBIA VIVA (IED)
J-4103-01-V1;111001013242;COLEGIO AULAS COLOMBIANAS SAN LUIS (IED)
J-4103-02-V1;111001013242;COLEGIO AULAS COLOMBIANAS SAN LUIS (IED)
J-4103-03-V1;111001013242;COLEGIO AULAS COLOMBIANAS SAN LUIS (IED)
J-4103-04-V1;111001013242;COLEGIO AULAS COLOMBIANAS SAN LUIS (IED)
J-4103-06-V1;111001013242;COLEGIO AULAS COLOMBIANAS SAN LUIS (IED)
J-4103-07-V1;111001013242;COLEGIO AULAS COLOMBIANAS SAN LUIS (IED)
J-4103-08-V1;111001013242;COLEGIO AULAS COLOMBIANAS SAN LUIS (IED)
J-4105-01-V1;111001094901;COLEGIO MANUEL ELKIN PATARROYO (IED)
J-4105-01-V2;111001094901;COLEGIO MANUEL ELKIN PATARROYO (IED)
J-4105-01-V3;111001094901;COLEGIO MANUEL ELKIN PATARROYO (IED)
J-4105-01-V5;111001094901;COLEGIO MANUEL ELKIN PATARROYO (IED)
J-4105-01-V6;111001094901;COLEGIO MANUEL ELKIN PATARROYO (IED)
J-4108-01-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-02-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-03-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-04-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-05-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-06-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-07-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-08-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-09-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-10-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-11-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-12-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-13-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-14-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-14-V2;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-15-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-15-V2;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-16-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-17-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-18-V1;111769003424;COLEGIO GERARDO PAREDES (IED)
J-4108-18-V2;111769003424;COLEGIO GERARDO PAREDES (IED)
