Sentidos;CodRuta;Id Localid;Localidad;SegOpe;Proveedor;TipoRuta;VehCod;VehTip;VehMRed;TipoEst;IEDDANE;IED;Sede;Jornada;Zona;HoraIniR1;HoraFinJE;HoraIniR2;NumHoras1;NumHoras2;NumHorasT;Lunes;Martes;Mc;Jueves;Viernes;Sabado;Domingo;TipoPob;Hora_IniJE;Min_Ini;Min_Fin;vertex_pos;vertex_ind;vertex_par;vertex_p_1;distance;angle;id_3;left;top;right;bottom;row_index;col_index;Dias_op;KM_Ruta;Zona
R1;U-186;7;BOSA;12_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO ALFONSO REYES ECHANDIA (IED);A;MAÑANA;URBANO;5:50;11:30;11:35;1;1;2;1;1;1;1;1;0;0;GENERAL;6:10;350;370;-1;225;0;225;3188,884143;85,46803101;852;984664,5644;1002624,117;986973,9655;1000624,117;11;15;5;6,377;Perdomo
R1;R-365;5;USME;2_CV_2025;CONSORCIO RUTAS SEGURAS;RURAL;14;VAN;NO;DISTRITAL;2,1185E+11;COLEGIO RURAL CHIZACA (CED);A;MAÑANA/ÚNICA;RURAL;7:10;12:25;12:30;1;1;2;1;1;1;1;1;0;0;GENERAL;7:30;430;450;-1;700;0;700;5945,301448;26,66194023;867;984664,5644;972624,1172;986973,9655;970624,1172;26;15;5;11,89;0
R1;U-203;7;BOSA;11_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO CIUDADELA EDUCATIVA DE BOSA (IED);A;TARDE;URBANO;11:30;18:25;18:30;1;1;2;1;1;1;1;1;0;0;GENERAL;12:00;690;720;-1;253;0;253;6963,652626;241,8723132;907;986396,6152;1005624,117;988706,0163;1003624,117;10;16;5;13,491;0
R1;U-204;7;BOSA;11_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO CIUDADELA EDUCATIVA DE BOSA (IED);A;MAÑANA;URBANO;5:25;12:25;12:30;1;1;2;1;1;1;1;1;0;0;GENERAL;6:00;325;360;-1;245;0;245;7302,835117;148,9593478;907;986396,6152;1005624,117;988706,0163;1003624,117;10;16;5;14,215;0
R1;U-205;7;BOSA;11_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO CIUDADELA EDUCATIVA DE BOSA (IED);A;MAÑANA;URBANO;5:35;12:25;12:30;1;1;2;1;1;1;1;1;0;0;GENERAL;6:00;335;360;-1;223;0;223;6777,309548;332,1701891;907;986396,6152;1005624,117;988706,0163;1003624,117;10;16;5;13,241;0
R1;U-206;7;BOSA;11_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO CIUDADELA EDUCATIVA DE BOSA (IED);A;TARDE;URBANO;11:30;18:25;18:30;1;1;2;1;1;1;1;1;0;0;GENERAL;12:00;690;720;-1;251;0;251;5639,168723;241,8723132;907;986396,6152;1005624,117;988706,0163;1003624,117;10;16;5;11,335;0
R1;U-207;7;BOSA;11_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO CIUDADELA EDUCATIVA DE BOSA (IED);A;TARDE;URBANO;11:30;18:25;18:30;1;1;2;1;1;1;1;1;0;0;GENERAL;12:00;690;720;-1;241;0;241;6638,384345;332,1701891;907;986396,6152;1005624,117;988706,0163;1003624,117;10;16;5;11,878;0
R1;U-208;7;BOSA;11_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO CIUDADELA EDUCATIVA DE BOSA (IED);A;TARDE;URBANO;11:30;18:25;18:30;1;1;2;1;1;1;1;1;0;0;GENERAL;12:00;690;720;-1;240;0;240;6713,163933;332,1701891;907;986396,6152;1005624,117;988706,0163;1003624,117;10;16;5;12,934;0
R1;U-209;7;BOSA;11_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO CIUDADELA EDUCATIVA DE BOSA (IED);A;MAÑANA;URBANO;5:35;12:25;12:30;1;1;2;1;1;1;1;1;0;0;GENERAL;6:00;335;360;-1;326;0;326;8046,364719;332,1701891;907;986396,6152;1005624,117;988706,0163;1003624,117;10;16;5;14,9;0
R1;U-210;7;BOSA;11_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO CIUDADELA EDUCATIVA DE BOSA (IED);A;MAÑANA;URBANO;5:35;12:25;12:30;1;1;2;1;1;1;1;1;0;0;GENERAL;6:00;335;360;-1;227;0;227;4824,028869;332,1701891;907;986396,6152;1005624,117;988706,0163;1003624,117;10;16;5;9,719;0
R1;U-211;7;BOSA;11_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO CIUDADELA EDUCATIVA DE BOSA (IED);A;TARDE;URBANO;11:35;18:25;18:30;1;1;2;1;1;1;1;1;0;0;GENERAL;12:00;695;720;-1;159;0;159;4118,714588;153,3660868;907;986396,6152;1005624,117;988706,0163;1003624,117;10;16;5;7,7;0
R1;U-222;7;BOSA;11_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO GERMAN ARCINIEGAS (IED);A;MAÑANA;URBANO;5:30;12:25;12:30;1;1;2;1;1;1;1;1;0;0;GENERAL;6:10;330;370;-1;236;0;236;6488,267842;64,08215619;907;986396,6152;1005624,117;988706,0163;1003624,117;10;16;5;13,53;0
R1;U-223;7;BOSA;11_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO GERMAN ARCINIEGAS (IED);A;TARDE;URBANO;11:30;18:25;18:30;1;1;2;1;1;1;1;1;0;0;GENERAL;12:10;690;730;-1;328;0;328;8794,361874;64,08215619;907;986396,6152;1005624,117;988706,0163;1003624,117;10;16;5;17,782;0
R1;T-061;7;BOSA;11_SII_2025;UNIÓN TEMPORAL VET 2023;TRASLADO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO LA CONCEPCION (IED);B;MAÑANA;URBANO;6:00;12:25;12:30;1;1;2;1;1;1;1;1;0;0;GENERAL;6:20;360;380;-1;130;0;130;2352,627496;179,9425156;908;986396,6152;1003624,117;988706,0163;1001624,117;11;16;5;6,639;Perdomo
R1;T-062;7;BOSA;11_SII_2025;UNIÓN TEMPORAL VET 2023;TRASLADO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO LA CONCEPCION (IED);B;MAÑANA;URBANO;6:00;12:25;12:30;1;1;2;1;1;1;1;1;0;0;GENERAL;6:20;360;380;-1;130;0;130;2352,627496;179,9425156;908;986396,6152;1003624,117;988706,0163;1001624,117;11;16;5;6,639;Perdomo
R1;T-063;7;BOSA;11_SII_2025;UNIÓN TEMPORAL VET 2023;TRASLADO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO LA CONCEPCION (IED);B;MAÑANA;URBANO;6:00;12:25;12:30;1;1;2;1;1;1;1;1;0;0;GENERAL;6:20;360;380;-1;130;0;130;2352,627496;179,9425156;908;986396,6152;1003624,117;988706,0163;1001624,117;11;16;5;6,639;Perdomo
R1;T-064;7;BOSA;11_SII_2025;UNIÓN TEMPORAL VET 2023;TRASLADO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO LA CONCEPCION (IED);B;MAÑANA;URBANO;6:00;12:25;12:30;1;1;2;1;1;1;1;1;0;0;GENERAL;6:20;360;380;-1;164;0;164;3014,609164;273,0119982;908;986396,6152;1003624,117;988706,0163;1001624,117;11;16;5;7,241;Perdomo
R1;T-065;7;BOSA;11_SII_2025;UNIÓN TEMPORAL VET 2023;TRASLADO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO LA CONCEPCION (IED);B;MAÑANA;URBANO;6:00;12:25;12:30;1;1;2;1;1;1;1;1;0;0;GENERAL;6:20;360;380;-1;164;0;164;2962,818269;181,9615779;908;986396,6152;1003624,117;988706,0163;1001624,117;11;16;5;7,189;Perdomo
R1;T-068;7;BOSA;11_SII_2025;UNIÓN TEMPORAL VET 2023;TRASLADO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO LA CONCEPCION (IED);B;MAÑANA;URBANO;6:00;12:25;12:30;1;1;2;1;1;1;1;1;0;0;GENERAL;6:20;360;380;-1;164;0;164;2962,818269;181,9615779;908;986396,6152;1003624,117;988706,0163;1001624,117;11;16;5;7,189;Perdomo
R1;T-074;7;BOSA;11_SII_2025;UNIÓN TEMPORAL VET 2023;TRASLADO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO LA CONCEPCION (IED);B;MAÑANA;URBANO;5:55;12:25;12:30;1;1;2;1;1;1;1;1;0;0;GENERAL;6:20;355;380;-1;172;0;172;3090,242321;187,404848;908;986396,6152;1003624,117;988706,0163;1001624,117;11;16;5;8,241;Perdomo
R1;T-076;7;BOSA;11_SII_2025;UNIÓN TEMPORAL VET 2023;TRASLADO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO LA CONCEPCION (IED);B;MAÑANA;URBANO;6:00;14:05;14:10;1;1;2;1;1;1;1;1;0;0;GENERAL;6:20;360;380;-1;152;0;152;2287,939257;174,7972889;908;986396,6152;1003624,117;988706,0163;1001624,117;11;16;5;5,66;Perdomo
R1;T-077;7;BOSA;11_SII_2025;UNIÓN TEMPORAL VET 2023;TRASLADO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO LA CONCEPCION (IED);B;TARDE;URBANO;12:05;18:25;18:30;1;1;2;1;1;1;1;1;0;0;GENERAL;12:30;725;750;-1;213;0;213;3400,465729;180,0094578;908;986396,6152;1003624,117;988706,0163;1001624,117;11;16;5;7,137;Perdomo
R1;T-079;7;BOSA;11_SII_2025;UNIÓN TEMPORAL VET 2023;TRASLADO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO LA CONCEPCION (IED);B;MAÑANA;URBANO;6:00;14:05;14:10;1;1;2;1;1;1;1;1;0;0;GENERAL;6:20;360;380;-1;233;0;233;4713,403967;180,0094579;908;986396,6152;1003624,117;988706,0163;1001624,117;11;16;5;8,394;Perdomo
R1;T-080;7;BOSA;11_SII_2025;UNIÓN TEMPORAL VET 2023;TRASLADO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO LA CONCEPCION (IED);B;TARDE;URBANO;12:05;18:10;18:15;1;1;2;1;1;1;1;1;0;0;GENERAL;12:30;725;750;-1;130;0;130;2396,339603;273,0119982;908;986396,6152;1003624,117;988706,0163;1001624,117;11;16;5;6,55;Perdomo
R1;T-1062;7;BOSA;11_SII_2025;UNIÓN TEMPORAL VET 2023;TRASLADO;13;MICROBUS;NO;DISTRITAL;1,11001E+11;COLEGIO LA CONCEPCION (IED);B;MAÑANA;URBANO;6:00;12:25;12:30;1;1;2;1;1;1;1;1;0;0;GENERAL;6:20;360;380;-1;168;0;168;2669,944286;174,7972889;908;986396,6152;1003624,117;988706,0163;1001624,117;11;16;5;5,642;Perdomo
R1;T-263;7;BOSA;11_SII_2025;UNIÓN TEMPORAL VET 2023;TRASLADO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO LA CONCEPCION (IED);B;TARDE;URBANO;12:05;18:10;18:15;1;1;2;1;1;1;1;1;0;0;GENERAL;12:30;725;750;-1;130;0;130;2396,339603;273,0119982;908;986396,6152;1003624,117;988706,0163;1001624,117;11;16;5;6,55;Perdomo
R1;T-264;7;BOSA;11_SII_2025;UNIÓN TEMPORAL VET 2023;TRASLADO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO LA CONCEPCION (IED);B;TARDE;URBANO;12:05;18:10;18:15;1;1;2;1;1;1;1;1;0;0;GENERAL;12:30;725;750;-1;130;0;130;2396,339603;273,0119982;908;986396,6152;1003624,117;988706,0163;1001624,117;11;16;5;6,55;Perdomo
R1;T-265;7;BOSA;11_SII_2025;UNIÓN TEMPORAL VET 2023;TRASLADO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO LA CONCEPCION (IED);B;TARDE;URBANO;12:05;18:10;18:15;1;1;2;1;1;1;1;1;0;0;GENERAL;12:30;725;750;-1;152;0;152;2438,029276;174,7972889;908;986396,6152;1003624,117;988706,0163;1001624,117;11;16;5;5,355;Perdomo
R1;T-266;7;BOSA;11_SII_2025;UNIÓN TEMPORAL VET 2023;TRASLADO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO LA CONCEPCION (IED);B;TARDE;URBANO;12:00;18:10;18:15;1;1;2;1;1;1;1;1;0;0;GENERAL;12:20;720;740;-1;152;0;152;2438,029276;174,7972889;908;986396,6152;1003624,117;988706,0163;1001624,117;11;16;5;5,355;Perdomo
R1;T-779;7;BOSA;11_SII_2025;UNIÓN TEMPORAL VET 2023;TRASLADO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO LA CONCEPCION (IED);B;MAÑANA;URBANO;6:05;14:05;14:10;1;1;2;1;1;1;1;1;0;0;GENERAL;6:30;365;390;-1;189;0;189;3078,184125;176,4895985;908;986396,6152;1003624,117;988706,0163;1001624,117;11;16;5;7,24;Perdomo
R1;T-780;7;BOSA;11_SII_2025;UNIÓN TEMPORAL VET 2023;TRASLADO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO LA CONCEPCION (IED);B;MAÑANA;URBANO;6:05;14:05;14:10;1;1;2;1;1;1;1;1;0;0;GENERAL;6:30;365;390;-1;159;0;159;2441,789745;174,7972889;908;986396,6152;1003624,117;988706,0163;1001624,117;11;16;5;5,907;Perdomo
R1;T-992;7;BOSA;11_SII_2025;UNIÓN TEMPORAL VET 2023;TRASLADO;13;MICROBUS;NO;DISTRITAL;1,11001E+11;COLEGIO LA CONCEPCION (IED);B;MAÑANA;URBANO;6:00;12:25;12:30;1;1;2;1;1;1;1;1;0;0;GENERAL;6:20;360;380;-1;81;0;81;2137,698996;357,0470396;908;986396,6152;1003624,117;988706,0163;1001624,117;11;16;5;6,43;Perdomo
R1;T-993;7;BOSA;11_SII_2025;UNIÓN TEMPORAL VET 2023;TRASLADO;13;MICROBUS;NO;DISTRITAL;1,11001E+11;COLEGIO LA CONCEPCION (IED);B;TARDE;URBANO;12:00;18:10;18:15;1;1;2;1;1;1;1;1;0;0;GENERAL;12:20;720;740;-1;84;0;84;2187,341407;273,0119982;908;986396,6152;1003624,117;988706,0163;1001624,117;11;16;5;5,98;Perdomo
R1;T-994;7;BOSA;11_SII_2025;UNIÓN TEMPORAL VET 2023;TRASLADO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO LA CONCEPCION (IED);B;MAÑANA;URBANO;6:05;14:05;14:10;1;1;2;1;1;1;1;1;0;0;GENERAL;6:30;365;390;-1;75;0;75;2132,188517;352,9657473;908;986396,6152;1003624,117;988706,0163;1001624,117;11;16;5;5,311;Perdomo
R1;U-1104;7;BOSA;11_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO DEBORA ARANGO PEREZ (IED);A;MAÑANA;URBANO;5:20;12:05;12:10;1;1;2;1;1;1;1;1;0;0;GENERAL;6:10;320;370;-1;429;0;429;9790,969924;180,0085118;908;986396,6152;1003624,117;988706,0163;1001624,117;11;16;5;19,442;Perdomo
R1;U-1421;7;BOSA;12_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;13;MICROBUS;NO;DISTRITAL;1,11002E+11;COLEGIO ESMERALDA ARBOLEDA CADAVID (IED);A;MAÑANA/ÚNICA;URBANO;6:25;11:45;11:50;1;1;2;1;1;1;1;1;0;0;GENERAL;7:00;385;420;-1;397;0;397;7579,203618;14,09195582;908;986396,6152;1003624,117;988706,0163;1001624,117;11;16;5;16,329;Perdomo
R1;U-1422;7;BOSA;2_CV_2025;CONSORCIO RUTAS SEGURAS;URBANO;14;VAN-H;NO;DISTRITAL;1,11002E+11;COLEGIO ESMERALDA ARBOLEDA CADAVID (IED);A;ÚNICA;URBANO;6:20;11:45;11:50;1;1;2;1;1;1;1;1;0;0;GENERAL;7:00;380;420;-1;286;0;286;4959,543966;26,65309071;908;986396,6152;1003624,117;988706,0163;1001624,117;11;16;5;10,755;Perdomo
R1;U-1423;7;BOSA;12_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;11;BUSETA;NO;DISTRITAL;1,11002E+11;COLEGIO ESMERALDA ARBOLEDA CADAVID (IED);A;MAÑANA/ÚNICA;URBANO;6:20;11:45;11:50;1;1;2;1;1;1;1;1;0;0;GENERAL;7:00;380;420;-1;302;0;302;6967,078297;15,31446723;908;986396,6152;1003624,117;988706,0163;1001624,117;11;16;5;13,959;Perdomo
R1;U-1424;7;BOSA;12_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;13;MICROBUS;NO;DISTRITAL;1,11002E+11;COLEGIO ESMERALDA ARBOLEDA CADAVID (IED);A;MAÑANA/ÚNICA;URBANO;6:25;11:45;11:50;1;1;2;1;1;1;1;1;0;0;GENERAL;7:00;385;420;-1;204;0;204;5463,836554;16,79767317;908;986396,6152;1003624,117;988706,0163;1001624,117;11;16;5;11,202;Perdomo
R1;U-1425;7;BOSA;12_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;10;BUS;NO;DISTRITAL;1,11002E+11;COLEGIO ESMERALDA ARBOLEDA CADAVID (IED);A;MAÑANA/ÚNICA;URBANO;6:25;11:45;11:50;1;1;2;1;1;1;1;1;0;0;GENERAL;7:00;385;420;-1;278;0;278;4946,438132;14,09195582;908;986396,6152;1003624,117;988706,0163;1001624,117;11;16;5;10,706;Perdomo
R1;U-1426;7;BOSA;12_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;10;BUS;NO;DISTRITAL;1,11002E+11;COLEGIO ESMERALDA ARBOLEDA CADAVID (IED);A;MAÑANA;URBANO;5:20;11:55;12:00;1;1;2;1;1;1;1;1;0;0;GENERAL;6:00;320;360;-1;269;0;269;5799,060097;12,57988956;908;986396,6152;1003624,117;988706,0163;1001624,117;11;16;5;12,214;Perdomo
R1;U-1427;7;BOSA;12_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;11;BUSETA;NO;DISTRITAL;1,11002E+11;COLEGIO ESMERALDA ARBOLEDA CADAVID (IED);A;MAÑANA;URBANO;5:30;11:55;12:00;1;1;2;1;1;1;1;1;0;0;GENERAL;6:00;330;360;-1;325;0;325;6370,24162;14,09195582;908;986396,6152;1003624,117;988706,0163;1001624,117;11;16;5;13,384;Perdomo
R1;U-1428;7;BOSA;12_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;11;BUSETA;NO;DISTRITAL;1,11002E+11;COLEGIO ESMERALDA ARBOLEDA CADAVID (IED);A;TARDE/ÚNICA;URBANO;11:25;16:45;16:50;1;1;2;1;1;1;1;1;0;0;GENERAL;12:00;685;720;-1;415;0;415;7334,361169;14,09195582;908;986396,6152;1003624,117;988706,0163;1001624,117;11;16;5;15,428;Perdomo
R1;U-1429;7;BOSA;12_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;13;MICROBUS;NO;DISTRITAL;1,11002E+11;COLEGIO ESMERALDA ARBOLEDA CADAVID (IED);A;ÚNICA;URBANO;11:25;16:45;16:50;1;1;2;1;1;1;1;1;0;0;GENERAL;12:00;685;720;-1;286;0;286;4959,543966;26,65309071;908;986396,6152;1003624,117;988706,0163;1001624,117;11;16;5;10,755;Perdomo
R1;U-1430;7;BOSA;12_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;13;MICROBUS;NO;DISTRITAL;1,11002E+11;COLEGIO ESMERALDA ARBOLEDA CADAVID (IED);A;TARDE/ÚNICA;URBANO;11:20;16:45;16:50;1;1;2;1;1;1;1;1;0;0;GENERAL;12:00;680;720;-1;314;0;314;6407,522591;14,09195582;908;986396,6152;1003624,117;988706,0163;1001624,117;11;16;5;14,128;Perdomo
R1;U-1431;7;BOSA;12_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;11;BUSETA;NO;DISTRITAL;1,11002E+11;COLEGIO ESMERALDA ARBOLEDA CADAVID (IED);A;TARDE/ÚNICA;URBANO;11:20;16:45;16:50;1;1;2;1;1;1;1;1;0;0;GENERAL;12:00;680;720;-1;287;0;287;5872,622742;15,31446723;908;986396,6152;1003624,117;988706,0163;1001624,117;11;16;5;11,503;Perdomo
R1;U-1432;7;BOSA;12_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;10;BUS;NO;DISTRITAL;1,11002E+11;COLEGIO ESMERALDA ARBOLEDA CADAVID (IED);A;TARDE;URBANO;11:30;16:45;16:50;1;1;2;1;1;1;1;1;0;0;GENERAL;12:00;690;720;-1;287;0;287;4942,533804;14,09195582;908;986396,6152;1003624,117;988706,0163;1001624,117;11;16;5;11,75;Perdomo
R1;U-1433;7;BOSA;12_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;13;MICROBUS;NO;DISTRITAL;1,11002E+11;COLEGIO ESMERALDA ARBOLEDA CADAVID (IED);A;TARDE;URBANO;11:30;17:55;18:00;1;1;2;1;1;1;1;1;0;0;GENERAL;12:15;690;735;-1;265;0;265;4957,471893;14,09195582;908;986396,6152;1003624,117;988706,0163;1001624,117;11;16;5;12,244;Perdomo
R1;U-1434;7;BOSA;12_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;11;BUSETA;NO;DISTRITAL;1,11002E+11;COLEGIO ESMERALDA ARBOLEDA CADAVID (IED);A;TARDE;URBANO;11:35;17:55;18:00;1;1;2;1;1;1;1;1;0;0;GENERAL;12:15;695;735;-1;286;0;286;4942,519023;14,09195582;908;986396,6152;1003624,117;988706,0163;1001624,117;11;16;5;11,75;Perdomo
R1;U-216;7;BOSA;11_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO DEBORA ARANGO PEREZ (IED);A;MAÑANA/ÚNICA;URBANO;5:45;11:40;11:45;1;1;2;1;1;1;1;1;0;0;GENERAL;6:30;345;390;-1;454;0;454;7350,84967;127,4824431;908;986396,6152;1003624,117;988706,0163;1001624,117;11;16;5;14,03;Perdomo
R1;U-217;7;BOSA;11_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO DEBORA ARANGO PEREZ (IED);A;MAÑANA/ÚNICA;URBANO;5:45;11:40;11:45;1;1;2;1;1;1;1;1;0;0;GENERAL;6:30;345;390;-1;458;0;458;10032,90473;158,6916936;908;986396,6152;1003624,117;988706,0163;1001624,117;11;16;5;19,921;Perdomo
R1;U-218;7;BOSA;11_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO DEBORA ARANGO PEREZ (IED);A;TARDE/ÚNICA;URBANO;11:45;17:25;17:30;1;1;2;1;1;1;1;1;0;0;GENERAL;12:30;705;750;-1;360;0;360;4918,892933;206,6520363;908;986396,6152;1003624,117;988706,0163;1001624,117;11;16;5;9,966;Perdomo
R1;U-219;7;BOSA;11_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO DEBORA ARANGO PEREZ (IED);A;TARDE/ÚNICA;URBANO;11:45;17:25;17:30;1;1;2;1;1;1;1;1;0;0;GENERAL;12:30;705;750;-1;452;0;452;9788,764054;159,0185194;908;986396,6152;1003624,117;988706,0163;1001624,117;11;16;5;20,038;Perdomo
R1;U-220;7;BOSA;11_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;13;MICROBUS;NO;DISTRITAL;1,11001E+11;COLEGIO DEBORA ARANGO PEREZ (IED);A;TARDE;URBANO;11:45;18:25;18:30;1;1;2;1;1;1;1;1;0;0;GENERAL;12:30;705;750;-1;431;0;431;9107,138307;180,0085119;908;986396,6152;1003624,117;988706,0163;1001624,117;11;16;5;18,054;Perdomo
R1;U-1037;7;BOSA;12_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO CARLOS ALBAN HOLGUIN (IED);A;MAÑANA;URBANO;5:40;11:45;11:50;1;1;2;1;1;1;1;1;0;0;GENERAL;6:00;340;360;-1;138;0;138;2591,427249;192,9599543;909;986396,6152;1001624,117;988706,0163;999624,1172;12;16;5;5,182;Perdomo
R1;U-1038;7;BOSA;12_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO CARLOS ALBAN HOLGUIN (IED);A;MAÑANA;URBANO;5:45;12:10;12:15;1;1;2;1;1;1;1;1;0;0;GENERAL;6:10;345;370;-1;138;0;138;2591,427249;192,9599543;909;986396,6152;1001624,117;988706,0163;999624,1172;12;16;5;5,182;Perdomo
R1;U-1039;7;BOSA;12_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;11;BUSETA;NO;DISTRITAL;1,11001E+11;COLEGIO CARLOS ALBAN HOLGUIN (IED);A;TARDE;URBANO;11:40;17:35;17:40;1;1;2;1;1;1;1;1;0;0;GENERAL;12:00;700;720;-1;122;0;122;2611,486783;192,9599543;909;986396,6152;1001624,117;988706,0163;999624,1172;12;16;5;5,435;Perdomo
R1;U-1041;7;BOSA;12_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO CARLOS ALBAN HOLGUIN (IED);A;TARDE;URBANO;11:50;18:25;18:30;1;1;2;1;1;1;1;1;0;0;GENERAL;12:10;710;730;-1;122;0;122;2611,486783;192,9599543;909;986396,6152;1001624,117;988706,0163;999624,1172;12;16;5;5,435;Perdomo
R1;U-1417;7;BOSA;12_SII_2025;UNIÓN TEMPORAL VET 2023;URBANO;10;BUS;NO;DISTRITAL;1,11001E+11;COLEGIO CARLOS ALBAN HOLGUIN (IED);A;MAÑANA;URBANO;5:45;12:10;12:15;1;1;2;1;1;1;1;1;0;0;GENERAL;6:10;345;370;-1;122;0;122;2611,486783;192,9599543;909;986396,6152;1001624,117;988706,0163;999624,1172;12;16;5;5,435;Perdomo
R1;R-179;5;USME;18_SIII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;RURAL;13;MICROBUS;NO;DISTRITAL;2,1185E+11;COLEGIO RURAL LA MAYORIA (CED);A;MAÑANA/ÚNICA;RURAL;6:50;12:25;12:30;1;1;2;1;1;1;1;1;0;0;GENERAL;7:30;410;450;-1;551;0;551;7896,793827;219,920119;922;986396,6152;975624,1172;988706,0163;973624,1172;25;16;5;15,794;0
R1;R-338;5;USME;18_SIII_2025;UNIÓN TEMPORAL SRD TRANSPORTE DE PASAJEROS COLOMBIA;RURAL;13;MICROBUS;NO;DISTRITAL;2,1185E+11;COLEGIO RURAL LA MAYORIA (CED);A;MAÑANA/ÚNICA;RURAL;7:10;12:25;12:30;1;1;2;1;1;1;1;1;0;0;GENERAL;7:30;430;450;-1;844;0;844;7319,757126;288,3787573;922;986396,6152;975624,1172;988706,0163;973624,1172;25;16;5;14,64;0
